Name,total_score,mae_task1,mae_task2,mae_combined,candidate_no,DROP_COLUMNS,NORMALIZATIONS,HIDDEN_LAYERS,iterations,solver,lr_init,momentum,lr
Candidat_712276,100,0.663939326,0.386748239,1.050687565,712276,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,1,constant
Candidat_712277,100,0.663939326,0.386748239,1.050687565,712277,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,1,invscaling
Candidat_712278,100,0.663939326,0.386748239,1.050687565,712278,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,1,adaptive
Candidat_712279,100,0.663939326,0.386748239,1.050687565,712279,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.99,constant
Candidat_712280,100,0.663939326,0.386748239,1.050687565,712280,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.99,invscaling
Candidat_712281,100,0.663939326,0.386748239,1.050687565,712281,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.99,adaptive
Candidat_712282,100,0.663939326,0.386748239,1.050687565,712282,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.95,constant
Candidat_712283,100,0.663939326,0.386748239,1.050687565,712283,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.95,invscaling
Candidat_712284,100,0.663939326,0.386748239,1.050687565,712284,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.95,adaptive
Candidat_712285,100,0.663939326,0.386748239,1.050687565,712285,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.9,constant
Candidat_712286,100,0.663939326,0.386748239,1.050687565,712286,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.9,invscaling
Candidat_712287,100,0.663939326,0.386748239,1.050687565,712287,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.9,adaptive
Candidat_712288,100,0.663939326,0.386748239,1.050687565,712288,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.85,constant
Candidat_712290,100,0.663939326,0.386748239,1.050687565,712290,['User_ID'],Standard,"[4, 64, 64]",2000,sgd,0.0001,0.85,adaptive
Candidat_853386,100,0.509486962,0.545477859,1.05496482,853386,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.99,adaptive
Candidat_853381,100,0.509486962,0.545477859,1.05496482,853381,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,1,constant
Candidat_853382,100,0.509486962,0.545477859,1.05496482,853382,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,1,invscaling
Candidat_853383,100,0.509486962,0.545477859,1.05496482,853383,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,1,adaptive
Candidat_853384,100,0.509486962,0.545477859,1.05496482,853384,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.99,constant
Candidat_853385,100,0.509486962,0.545477859,1.05496482,853385,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.99,invscaling
Candidat_853387,100,0.509486962,0.545477859,1.05496482,853387,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.95,constant
Candidat_853391,100,0.509486962,0.545477859,1.05496482,853391,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.9,invscaling
Candidat_853392,100,0.509486962,0.545477859,1.05496482,853392,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.9,adaptive
Candidat_853393,100,0.509486962,0.545477859,1.05496482,853393,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.85,constant
Candidat_853394,100,0.509486962,0.545477859,1.05496482,853394,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.85,invscaling
Candidat_853395,100,0.509486962,0.545477859,1.05496482,853395,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.85,adaptive
Candidat_853390,100,0.509486962,0.545477859,1.05496482,853390,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.9,constant
Candidat_853389,100,0.509486962,0.545477859,1.05496482,853389,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.95,adaptive
Candidat_853388,100,0.509486962,0.545477859,1.05496482,853388,['User_ID'],MinMax,"[8, 8, 64]",2000,sgd,0.0005,0.95,invscaling
Candidat_856726,100,0.531234385,0.526163494,1.057397879,856726,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,1,constant
Candidat_856727,100,0.531234385,0.526163494,1.057397879,856727,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,1,invscaling
Candidat_856728,100,0.531234385,0.526163494,1.057397879,856728,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,1,adaptive
Candidat_856730,100,0.531234385,0.526163494,1.057397879,856730,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.99,invscaling
Candidat_856731,100,0.531234385,0.526163494,1.057397879,856731,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.99,adaptive
Candidat_856732,100,0.531234385,0.526163494,1.057397879,856732,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.95,constant
Candidat_856733,100,0.531234385,0.526163494,1.057397879,856733,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.95,invscaling
Candidat_856734,100,0.531234385,0.526163494,1.057397879,856734,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.95,adaptive
Candidat_856735,100,0.531234385,0.526163494,1.057397879,856735,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.9,constant
Candidat_856736,100,0.531234385,0.526163494,1.057397879,856736,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.9,invscaling
Candidat_856737,100,0.531234385,0.526163494,1.057397879,856737,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.9,adaptive
Candidat_856738,100,0.531234385,0.526163494,1.057397879,856738,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.85,constant
Candidat_856739,100,0.531234385,0.526163494,1.057397879,856739,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.85,invscaling
Candidat_856740,100,0.531234385,0.526163494,1.057397879,856740,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.85,adaptive
Candidat_856729,100,0.531234385,0.526163494,1.057397879,856729,['User_ID'],MinMax,"[8, 16, 32]",2000,sgd,0.001,0.99,constant
Candidat_723186,100,0.547730514,0.516614194,1.064344708,723186,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.99,adaptive
Candidat_723187,100,0.547730514,0.516614194,1.064344708,723187,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.95,constant
Candidat_723181,100,0.547730514,0.516614194,1.064344708,723181,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,1,constant
Candidat_723182,100,0.547730514,0.516614194,1.064344708,723182,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,1,invscaling
Candidat_723183,100,0.547730514,0.516614194,1.064344708,723183,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,1,adaptive
Candidat_723184,100,0.547730514,0.516614194,1.064344708,723184,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.99,constant
Candidat_723185,100,0.547730514,0.516614194,1.064344708,723185,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.99,invscaling
Candidat_723188,100,0.547730514,0.516614194,1.064344708,723188,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.95,invscaling
Candidat_723189,100,0.547730514,0.516614194,1.064344708,723189,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.95,adaptive
Candidat_723190,100,0.547730514,0.516614194,1.064344708,723190,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.9,constant
Candidat_723191,100,0.547730514,0.516614194,1.064344708,723191,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.9,invscaling
Candidat_723192,100,0.547730514,0.516614194,1.064344708,723192,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.9,adaptive
Candidat_723193,100,0.547730514,0.516614194,1.064344708,723193,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.85,constant
Candidat_723194,100,0.547730514,0.516614194,1.064344708,723194,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.85,invscaling
Candidat_723195,100,0.547730514,0.516614194,1.064344708,723195,['User_ID'],Standard,"[8, 16, 16]",2000,sgd,0.0005,0.85,adaptive
Candidat_724034,100,0.507279574,0.559991448,1.067271021,724034,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.85,invscaling
Candidat_724033,100,0.507279574,0.559991448,1.067271021,724033,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.85,constant
Candidat_724021,100,0.507279574,0.559991448,1.067271021,724021,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,1,constant
Candidat_724022,100,0.507279574,0.559991448,1.067271021,724022,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,1,invscaling
Candidat_724023,100,0.507279574,0.559991448,1.067271021,724023,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,1,adaptive
Candidat_724024,100,0.507279574,0.559991448,1.067271021,724024,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.99,constant
Candidat_724025,100,0.507279574,0.559991448,1.067271021,724025,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.99,invscaling
Candidat_724026,100,0.507279574,0.559991448,1.067271021,724026,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.99,adaptive
Candidat_724027,100,0.507279574,0.559991448,1.067271021,724027,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.95,constant
Candidat_724028,100,0.507279574,0.559991448,1.067271021,724028,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.95,invscaling
Candidat_724029,100,0.507279574,0.559991448,1.067271021,724029,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.95,adaptive
Candidat_724030,100,0.507279574,0.559991448,1.067271021,724030,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.9,constant
Candidat_724031,100,0.507279574,0.559991448,1.067271021,724031,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.9,invscaling
Candidat_724032,100,0.507279574,0.559991448,1.067271021,724032,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.9,adaptive
Candidat_724035,100,0.507279574,0.559991448,1.067271021,724035,['User_ID'],Standard,"[8, 16, 32]",2000,sgd,0.0005,0.85,adaptive
Candidat_986092,100,0.556355134,0.513603358,1.069958492,986092,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.95,constant
Candidat_986093,100,0.556355134,0.513603358,1.069958492,986093,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.95,invscaling
Candidat_986086,100,0.556355134,0.513603358,1.069958492,986086,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,1,constant
Candidat_986087,100,0.556355134,0.513603358,1.069958492,986087,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,1,invscaling
Candidat_986088,100,0.556355134,0.513603358,1.069958492,986088,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,1,adaptive
Candidat_986089,100,0.556355134,0.513603358,1.069958492,986089,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.99,constant
Candidat_986090,100,0.556355134,0.513603358,1.069958492,986090,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.99,invscaling
Candidat_986091,100,0.556355134,0.513603358,1.069958492,986091,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.99,adaptive
Candidat_986094,100,0.556355134,0.513603358,1.069958492,986094,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.95,adaptive
Candidat_986095,100,0.556355134,0.513603358,1.069958492,986095,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.9,constant
Candidat_986096,100,0.556355134,0.513603358,1.069958492,986096,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.9,invscaling
Candidat_986097,100,0.556355134,0.513603358,1.069958492,986097,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.9,adaptive
Candidat_986098,100,0.556355134,0.513603358,1.069958492,986098,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.85,constant
Candidat_986099,100,0.556355134,0.513603358,1.069958492,986099,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.85,invscaling
Candidat_986100,100,0.556355134,0.513603358,1.069958492,986100,['User_ID'],Robust,"[8, 8, 64]",2000,sgd,0.001,0.85,adaptive
Candidat_683698,100,0.521066665,0.554194633,1.075261297,683698,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.85,constant
Candidat_683696,100,0.521066665,0.554194633,1.075261297,683696,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.9,invscaling
Candidat_683686,100,0.521066665,0.554194633,1.075261297,683686,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,1,constant
Candidat_683687,100,0.521066665,0.554194633,1.075261297,683687,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,1,invscaling
Candidat_683688,100,0.521066665,0.554194633,1.075261297,683688,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,1,adaptive
Candidat_683689,100,0.521066665,0.554194633,1.075261297,683689,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.99,constant
Candidat_683690,100,0.521066665,0.554194633,1.075261297,683690,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.99,invscaling
Candidat_683691,100,0.521066665,0.554194633,1.075261297,683691,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.99,adaptive
Candidat_683692,100,0.521066665,0.554194633,1.075261297,683692,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.95,constant
Candidat_683693,100,0.521066665,0.554194633,1.075261297,683693,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.95,invscaling
Candidat_683694,100,0.521066665,0.554194633,1.075261297,683694,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.95,adaptive
Candidat_683695,100,0.521066665,0.554194633,1.075261297,683695,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.9,constant
Candidat_683697,100,0.521066665,0.554194633,1.075261297,683697,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.9,adaptive
Candidat_683699,100,0.521066665,0.554194633,1.075261297,683699,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.85,invscaling
Candidat_683700,100,0.521066665,0.554194633,1.075261297,683700,['User_ID'],Standard,"[32, 4]",2000,sgd,0.001,0.85,adaptive
Candidat_733231,100,0.575011408,0.501575571,1.076586979,733231,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,1,constant
Candidat_733245,100,0.575011408,0.501575571,1.076586979,733245,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.85,adaptive
Candidat_733232,100,0.575011408,0.501575571,1.076586979,733232,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,1,invscaling
Candidat_733233,100,0.575011408,0.501575571,1.076586979,733233,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,1,adaptive
Candidat_733234,100,0.575011408,0.501575571,1.076586979,733234,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.99,constant
Candidat_733235,100,0.575011408,0.501575571,1.076586979,733235,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.99,invscaling
Candidat_733236,100,0.575011408,0.501575571,1.076586979,733236,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.99,adaptive
Candidat_733237,100,0.575011408,0.501575571,1.076586979,733237,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.95,constant
Candidat_733238,100,0.575011408,0.501575571,1.076586979,733238,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.95,invscaling
Candidat_733239,100,0.575011408,0.501575571,1.076586979,733239,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.95,adaptive
Candidat_733240,100,0.575011408,0.501575571,1.076586979,733240,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.9,constant
Candidat_733241,100,0.575011408,0.501575571,1.076586979,733241,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.9,invscaling
Candidat_733242,100,0.575011408,0.501575571,1.076586979,733242,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.9,adaptive
Candidat_733243,100,0.575011408,0.501575571,1.076586979,733243,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.85,constant
Candidat_733244,100,0.575011408,0.501575571,1.076586979,733244,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.005,0.85,invscaling
Candidat_992812,100,0.542911524,0.536593938,1.079505462,992812,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.95,constant
Candidat_992820,100,0.542911524,0.536593938,1.079505462,992820,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.85,adaptive
Candidat_992819,100,0.542911524,0.536593938,1.079505462,992819,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.85,invscaling
Candidat_992818,100,0.542911524,0.536593938,1.079505462,992818,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.85,constant
Candidat_992817,100,0.542911524,0.536593938,1.079505462,992817,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.9,adaptive
Candidat_992816,100,0.542911524,0.536593938,1.079505462,992816,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.9,invscaling
Candidat_992815,100,0.542911524,0.536593938,1.079505462,992815,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.9,constant
Candidat_992814,100,0.542911524,0.536593938,1.079505462,992814,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.95,adaptive
Candidat_992813,100,0.542911524,0.536593938,1.079505462,992813,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.95,invscaling
Candidat_992810,100,0.542911524,0.536593938,1.079505462,992810,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.99,invscaling
Candidat_992811,100,0.542911524,0.536593938,1.079505462,992811,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.99,adaptive
Candidat_992809,100,0.542911524,0.536593938,1.079505462,992809,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,0.99,constant
Candidat_992808,100,0.542911524,0.536593938,1.079505462,992808,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,1,adaptive
Candidat_992806,100,0.542911524,0.536593938,1.079505462,992806,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,1,constant
Candidat_992807,100,0.542911524,0.536593938,1.079505462,992807,['User_ID'],Robust,"[8, 32, 16]",2000,sgd,0.001,1,invscaling
Candidat_729906,100,0.541894348,0.539131212,1.08102556,729906,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.99,adaptive
Candidat_729903,100,0.541894348,0.539131212,1.08102556,729903,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,1,adaptive
Candidat_729902,100,0.541894348,0.539131212,1.08102556,729902,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,1,invscaling
Candidat_729901,100,0.541894348,0.539131212,1.08102556,729901,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,1,constant
Candidat_729904,100,0.541894348,0.539131212,1.08102556,729904,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.99,constant
Candidat_729907,100,0.541894348,0.539131212,1.08102556,729907,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.95,constant
Candidat_729908,100,0.541894348,0.539131212,1.08102556,729908,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.95,invscaling
Candidat_729909,100,0.541894348,0.539131212,1.08102556,729909,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.95,adaptive
Candidat_729910,100,0.541894348,0.539131212,1.08102556,729910,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.9,constant
Candidat_729911,100,0.541894348,0.539131212,1.08102556,729911,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.9,invscaling
Candidat_729912,100,0.541894348,0.539131212,1.08102556,729912,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.9,adaptive
Candidat_729913,100,0.541894348,0.539131212,1.08102556,729913,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.85,constant
Candidat_729914,100,0.541894348,0.539131212,1.08102556,729914,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.85,invscaling
Candidat_729915,100,0.541894348,0.539131212,1.08102556,729915,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.85,adaptive
Candidat_729905,100,0.541894348,0.539131212,1.08102556,729905,['User_ID'],Standard,"[8, 64, 4]",2000,sgd,0.0005,0.99,invscaling
Candidat_718963,100,0.559031054,0.524334527,1.08336558,718963,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.85,constant
Candidat_718951,100,0.559031054,0.524334527,1.08336558,718951,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,1,constant
Candidat_718952,100,0.559031054,0.524334527,1.08336558,718952,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,1,invscaling
Candidat_718953,100,0.559031054,0.524334527,1.08336558,718953,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,1,adaptive
Candidat_718954,100,0.559031054,0.524334527,1.08336558,718954,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.99,constant
Candidat_718955,100,0.559031054,0.524334527,1.08336558,718955,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.99,invscaling
Candidat_718956,100,0.559031054,0.524334527,1.08336558,718956,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.99,adaptive
Candidat_718957,100,0.559031054,0.524334527,1.08336558,718957,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.95,constant
Candidat_718958,100,0.559031054,0.524334527,1.08336558,718958,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.95,invscaling
Candidat_718959,100,0.559031054,0.524334527,1.08336558,718959,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.95,adaptive
Candidat_718960,100,0.559031054,0.524334527,1.08336558,718960,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.9,constant
Candidat_718961,100,0.559031054,0.524334527,1.08336558,718961,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.9,invscaling
Candidat_718962,100,0.559031054,0.524334527,1.08336558,718962,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.9,adaptive
Candidat_718965,100,0.559031054,0.524334527,1.08336558,718965,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.85,adaptive
Candidat_718964,100,0.559031054,0.524334527,1.08336558,718964,['User_ID'],Standard,"[8, 8, 16]",2000,sgd,0.005,0.85,invscaling
